ACC=0.694609, f1_macro=0.665087, precision_macro=0.692024, recall_macro=0.676381, f1_micro=0.694609, precision_micro=0.694609, recall_micro=0.694609, NMI=0.542903, ADJ_RAND_SCORE=0.462832
ACC=0.716765, f1_macro=0.680060, precision_macro=0.752939, recall_macro=0.696599, f1_micro=0.716765, precision_micro=0.716765, recall_micro=0.716765, NMI=0.540883, ADJ_RAND_SCORE=0.469587
ACC=0.697932, f1_macro=0.666664, precision_macro=0.680047, recall_macro=0.686156, f1_micro=0.697932, precision_micro=0.697932, recall_micro=0.697932, NMI=0.539724, ADJ_RAND_SCORE=0.451316
ACC=0.709380, f1_macro=0.674162, precision_macro=0.689377, recall_macro=0.691409, f1_micro=0.709380, precision_micro=0.709380, recall_micro=0.709380, NMI=0.545486, ADJ_RAND_SCORE=0.469357
ACC=0.608198, f1_macro=0.523795, precision_macro=0.558865, recall_macro=0.540324, f1_micro=0.608198, precision_micro=0.608198, recall_micro=0.608198, NMI=0.505429, ADJ_RAND_SCORE=0.378819
ACC=0.624815, f1_macro=0.592570, precision_macro=0.618953, recall_macro=0.606598, f1_micro=0.624815, precision_micro=0.624815, recall_micro=0.624815, NMI=0.528032, ADJ_RAND_SCORE=0.443988
ACC=0.711595, f1_macro=0.674472, precision_macro=0.689862, recall_macro=0.691090, f1_micro=0.711595, precision_micro=0.711595, recall_micro=0.711595, NMI=0.546669, ADJ_RAND_SCORE=0.475340
ACC=0.710118, f1_macro=0.677042, precision_macro=0.701691, recall_macro=0.690646, f1_micro=0.710118, precision_micro=0.710118, recall_micro=0.710118, NMI=0.550020, ADJ_RAND_SCORE=0.475172
ACC=0.711965, f1_macro=0.674895, precision_macro=0.690295, recall_macro=0.691432, f1_micro=0.711965, precision_micro=0.711965, recall_micro=0.711965, NMI=0.547420, ADJ_RAND_SCORE=0.475950
ACC=0.676883, f1_macro=0.627160, precision_macro=0.649239, recall_macro=0.642702, f1_micro=0.676883, precision_micro=0.676883, recall_micro=0.676883, NMI=0.544298, ADJ_RAND_SCORE=0.457587
ACC=0.696086, f1_macro=0.665917, precision_macro=0.690769, recall_macro=0.677708, f1_micro=0.696086, precision_micro=0.696086, recall_micro=0.696086, NMI=0.546447, ADJ_RAND_SCORE=0.466441
ACC=0.714919, f1_macro=0.676921, precision_macro=0.698527, recall_macro=0.693995, f1_micro=0.714919, precision_micro=0.714919, recall_micro=0.714919, NMI=0.551216, ADJ_RAND_SCORE=0.475546
ACC=0.658050, f1_macro=0.611339, precision_macro=0.627367, recall_macro=0.625536, f1_micro=0.658050, precision_micro=0.658050, recall_micro=0.658050, NMI=0.546320, ADJ_RAND_SCORE=0.461633
ACC=0.677253, f1_macro=0.623360, precision_macro=0.635058, recall_macro=0.643127, f1_micro=0.677253, precision_micro=0.677253, recall_micro=0.677253, NMI=0.535246, ADJ_RAND_SCORE=0.454520
ACC=0.668390, f1_macro=0.629032, precision_macro=0.650974, recall_macro=0.645669, f1_micro=0.668390, precision_micro=0.668390, recall_micro=0.668390, NMI=0.535954, ADJ_RAND_SCORE=0.464520
ACC=0.715288, f1_macro=0.677344, precision_macro=0.698960, recall_macro=0.694337, f1_micro=0.715288, precision_micro=0.715288, recall_micro=0.715288, NMI=0.551970, ADJ_RAND_SCORE=0.476152
ACC=0.631832, f1_macro=0.539502, precision_macro=0.567638, recall_macro=0.560813, f1_micro=0.631832, precision_micro=0.631832, recall_micro=0.631832, NMI=0.512181, ADJ_RAND_SCORE=0.392137
ACC=0.700517, f1_macro=0.669402, precision_macro=0.693756, recall_macro=0.681781, f1_micro=0.700517, precision_micro=0.700517, recall_micro=0.700517, NMI=0.547881, ADJ_RAND_SCORE=0.468900
